"date","AOT_at_500nm","filename"
2011-01-01,NA,"MOD09CMA.A2011001.006.2015215233416.hdf"
2010-11-13,NA,"MOD09CMA.A2010317.006.2015213051212.hdf"
2010-11-28,173000,"MOD09CMA.A2010332.006.2015213085336.hdf"
2011-02-21,117000,"MOD09CMA.A2011052.006.2015216160633.hdf"
2010-12-05,137000,"MOD09CMA.A2010339.006.2015213062944.hdf"
2010-12-12,259000,"MOD09CMA.A2010346.006.2015213045130.hdf"
2011-01-27,NA,"MOD09CMA.A2011027.006.2015216024609.hdf"
2011-02-19,NA,"MOD09CMA.A2011050.006.2015215205424.hdf"
2010-12-06,72000,"MOD09CMA.A2010340.006.2015213063310.hdf"
2011-01-09,77000,"MOD09CMA.A2011009.006.2015216074044.hdf"
2010-11-21,71000,"MOD09CMA.A2010325.006.2015213085808.hdf"
2010-12-13,NA,"MOD09CMA.A2010347.006.2015213073849.hdf"
2010-11-29,34000,"MOD09CMA.A2010333.006.2015213081648.hdf"
2011-02-04,NA,"MOD09CMA.A2011035.006.2015216015258.hdf"
2011-03-01,52000,"MOD09CMA.A2011060.006.2015216010548.hdf"
2010-12-20,NA,"MOD09CMA.A2010354.006.2015213213310.hdf"
2010-12-14,NA,"MOD09CMA.A2010348.006.2015213081522.hdf"
2011-02-27,48000,"MOD09CMA.A2011058.006.2015216013102.hdf"
2011-01-17,NA,"MOD09CMA.A2011017.006.2015216055113.hdf"
2010-12-07,19000,"MOD09CMA.A2010341.006.2015213101622.hdf"
2011-02-12,50000,"MOD09CMA.A2011043.006.2015215235141.hdf"
2010-12-21,NA,"MOD09CMA.A2010355.006.2015213220613.hdf"
2010-12-22,NA,"MOD09CMA.A2010356.006.2015213232943.hdf"
2011-03-07,NA,"MOD09CMA.A2011066.006.2015216021501.hdf"
2010-12-28,NA,"MOD09CMA.A2010362.006.2015214003021.hdf"
2011-03-09,NA,"MOD09CMA.A2011068.006.2015216014242.hdf"
2011-01-25,NA,"MOD09CMA.A2011025.006.2015216074015.hdf"
2010-12-15,36000,"MOD09CMA.A2010349.006.2015213085427.hdf"
2010-12-29,NA,"MOD09CMA.A2010363.006.2015214010540.hdf"
2010-12-30,125000,"MOD09CMA.A2010364.006.2015214020619.hdf"
2011-02-20,NA,"MOD09CMA.A2011051.006.2015216160737.hdf"
2011-03-15,NA,"MOD09CMA.A2011074.006.2015217032256.hdf"
2011-02-02,33000,"MOD09CMA.A2011033.006.2015216182820.hdf"
2011-01-05,NA,"MOD09CMA.A2011005.006.2015215214134.hdf"
2011-03-17,NA,"MOD09CMA.A2011076.006.2015217060147.hdf"
2010-12-23,NA,"MOD09CMA.A2010357.006.2015214010759.hdf"
2011-01-06,NA,"MOD09CMA.A2011006.006.2015215214123.hdf"
2011-01-07,NA,"MOD09CMA.A2011007.006.2015216072317.hdf"
2011-03-23,NA,"MOD09CMA.A2011082.006.2015217051213.hdf"
2011-02-10,27000,"MOD09CMA.A2011041.006.2015216091550.hdf"
2011-01-13,NA,"MOD09CMA.A2011013.006.2015216003044.hdf"
2011-02-28,90000,"MOD09CMA.A2011059.006.2015216011928.hdf"
2011-03-25,NA,"MOD09CMA.A2011084.006.2015217063759.hdf"
2010-12-31,97000,"MOD09CMA.A2010365.006.2015215233056.hdf"
2011-01-14,NA,"MOD09CMA.A2011014.006.2015216033554.hdf"
2011-01-15,466000,"MOD09CMA.A2011015.006.2015216063537.hdf"
2011-02-18,193000,"MOD09CMA.A2011049.006.2015216072501.hdf"
2011-01-21,NA,"MOD09CMA.A2011021.006.2015216024625.hdf"
2011-04-02,52000,"MOD09CMA.A2011092.006.2015217092407.hdf"
2011-03-31,NA,"MOD09CMA.A2011090.006.2015217043500.hdf"
2011-03-08,NA,"MOD09CMA.A2011067.006.2015216005417.hdf"
2011-01-08,NA,"MOD09CMA.A2011008.006.2015216080938.hdf"
2011-01-22,31000,"MOD09CMA.A2011022.006.2015216024508.hdf"
2011-01-29,NA,"MOD09CMA.A2011029.006.2015216015315.hdf"
2011-01-23,NA,"MOD09CMA.A2011023.006.2015216171038.hdf"
2011-02-26,30000,"MOD09CMA.A2011057.006.2015216042503.hdf"
2011-04-10,109000,"MOD09CMA.A2011100.006.2015218003309.hdf"
2011-04-08,93000,"MOD09CMA.A2011098.006.2015217213958.hdf"
2011-03-16,53000,"MOD09CMA.A2011075.006.2015217035818.hdf"
2011-01-16,NA,"MOD09CMA.A2011016.006.2015216063300.hdf"
2011-01-30,NA,"MOD09CMA.A2011030.006.2015216103821.hdf"
2011-02-06,54000,"MOD09CMA.A2011037.006.2015216021251.hdf"
2011-04-18,NA,"MOD09CMA.A2011108.006.2015218023101.hdf"
2011-03-06,NA,"MOD09CMA.A2011065.006.2015216061635.hdf"
2011-01-31,31000,"MOD09CMA.A2011031.006.2015216165350.hdf"
2011-03-24,NA,"MOD09CMA.A2011083.006.2015217062808.hdf"
2011-04-16,NA,"MOD09CMA.A2011106.006.2015217220426.hdf"
2011-01-24,NA,"MOD09CMA.A2011024.006.2015216170814.hdf"
2011-02-07,236000,"MOD09CMA.A2011038.006.2015216021518.hdf"
2011-04-26,57000,"MOD09CMA.A2011116.006.2015218020632.hdf"
2011-02-14,NA,"MOD09CMA.A2011045.006.2015215230414.hdf"
2011-03-14,NA,"MOD09CMA.A2011073.006.2015217030702.hdf"
2011-04-24,71000,"MOD09CMA.A2011114.006.2015217230944.hdf"
2011-04-01,102000,"MOD09CMA.A2011091.006.2015217054252.hdf"
2011-02-01,39000,"MOD09CMA.A2011032.006.2015216182837.hdf"
2011-02-08,56000,"MOD09CMA.A2011039.006.2015216104709.hdf"
2011-02-22,NA,"MOD09CMA.A2011053.006.2015216141342.hdf"
2011-02-15,NA,"MOD09CMA.A2011046.006.2015215214416.hdf"
2011-05-04,61000,"MOD09CMA.A2011124.006.2015218093248.hdf"
2011-02-09,24000,"MOD09CMA.A2011040.006.2015216104838.hdf"
2011-02-16,59000,"MOD09CMA.A2011047.006.2015216074435.hdf"
2011-05-02,NA,"MOD09CMA.A2011122.006.2015217235007.hdf"
2011-04-09,NA,"MOD09CMA.A2011099.006.2015217224300.hdf"
2011-03-22,NA,"MOD09CMA.A2011081.006.2015217090438.hdf"
2011-03-02,NA,"MOD09CMA.A2011061.006.2015216020750.hdf"
2011-02-23,283000,"MOD09CMA.A2011054.006.2015215230213.hdf"
2011-02-17,NA,"MOD09CMA.A2011048.006.2015216072505.hdf"
2011-05-12,180000,"MOD09CMA.A2011132.006.2015218042645.hdf"
2011-05-10,73000,"MOD09CMA.A2011130.006.2015218020700.hdf"
2011-02-24,NA,"MOD09CMA.A2011055.006.2015216061751.hdf"
2011-04-17,NA,"MOD09CMA.A2011107.006.2015217234920.hdf"
2011-03-03,75000,"MOD09CMA.A2011062.006.2015216091648.hdf"
2011-03-30,73000,"MOD09CMA.A2011089.006.2015217112345.hdf"
2011-03-10,NA,"MOD09CMA.A2011069.006.2015216020730.hdf"
2011-02-25,NA,"MOD09CMA.A2011056.006.2015216055708.hdf"
2011-05-20,63000,"MOD09CMA.A2011140.006.2015219035527.hdf"
2011-05-18,146000,"MOD09CMA.A2011138.006.2015219010156.hdf"
2011-03-04,537000,"MOD09CMA.A2011063.006.2015216111049.hdf"
2011-03-18,NA,"MOD09CMA.A2011077.006.2015217071035.hdf"
2011-03-11,204000,"MOD09CMA.A2011070.006.2015216045249.hdf"
2011-04-25,NA,"MOD09CMA.A2011115.006.2015218010108.hdf"
2011-04-07,73000,"MOD09CMA.A2011097.006.2015217204515.hdf"
2011-05-28,NA,"MOD09CMA.A2011148.006.2015219042722.hdf"
2011-03-05,NA,"MOD09CMA.A2011064.006.2015216111120.hdf"
2011-05-26,164000,"MOD09CMA.A2011146.006.2015219012905.hdf"
2011-03-19,NA,"MOD09CMA.A2011078.006.2015217071521.hdf"
2011-03-26,NA,"MOD09CMA.A2011085.006.2015217075114.hdf"
2011-06-05,NA,"MOD09CMA.A2011156.006.2015219091641.hdf"
2011-05-03,88000,"MOD09CMA.A2011123.006.2015218092407.hdf"
2011-04-15,NA,"MOD09CMA.A2011105.006.2015218102155.hdf"
2011-03-12,NA,"MOD09CMA.A2011071.006.2015216051554.hdf"
2011-03-13,NA,"MOD09CMA.A2011072.006.2015217005550.hdf"
2011-06-03,NA,"MOD09CMA.A2011154.006.2015219021035.hdf"
2011-03-27,383000,"MOD09CMA.A2011086.006.2015217104025.hdf"
2011-06-13,265000,"MOD09CMA.A2011164.006.2015219073437.hdf"
2011-05-11,NA,"MOD09CMA.A2011131.006.2015218040954.hdf"
2011-04-03,48000,"MOD09CMA.A2011093.006.2015217090909.hdf"
2011-04-23,NA,"MOD09CMA.A2011113.006.2015218092320.hdf"
2011-03-20,NA,"MOD09CMA.A2011079.006.2015217090955.hdf"
2011-03-21,115000,"MOD09CMA.A2011080.006.2015217090449.hdf"
2011-06-11,235000,"MOD09CMA.A2011162.006.2015219021622.hdf"
2011-06-21,66000,"MOD09CMA.A2011172.006.2015219081410.hdf"
2011-05-19,225000,"MOD09CMA.A2011139.006.2015219013556.hdf"
2011-04-04,52000,"MOD09CMA.A2011094.006.2015217093707.hdf"
2011-04-11,64000,"MOD09CMA.A2011101.006.2015218025521.hdf"
2011-06-19,59000,"MOD09CMA.A2011170.006.2015219053530.hdf"
2011-05-01,58000,"MOD09CMA.A2011121.006.2015218115450.hdf"
2011-03-28,NA,"MOD09CMA.A2011087.006.2015217104341.hdf"
2011-03-29,80000,"MOD09CMA.A2011088.006.2015217112710.hdf"
2011-05-27,NA,"MOD09CMA.A2011147.006.2015219021427.hdf"
2011-06-29,205000,"MOD09CMA.A2011180.006.2015220034054.hdf"
2011-04-12,162000,"MOD09CMA.A2011102.006.2015218045449.hdf"
2011-04-19,270000,"MOD09CMA.A2011109.006.2015218020636.hdf"
2011-06-27,1e+05,"MOD09CMA.A2011178.006.2015220003306.hdf"
2011-05-09,45000,"MOD09CMA.A2011129.006.2015218132939.hdf"
2011-06-04,NA,"MOD09CMA.A2011155.006.2015219055031.hdf"
2011-07-07,NA,"MOD09CMA.A2011188.006.2015220024044.hdf"
2011-04-06,63000,"MOD09CMA.A2011096.006.2015217191333.hdf"
2011-04-05,NA,"MOD09CMA.A2011095.006.2015217101920.hdf"
2011-04-20,68000,"MOD09CMA.A2011110.006.2015218022510.hdf"
2011-04-27,NA,"MOD09CMA.A2011117.006.2015218052405.hdf"
2011-05-17,NA,"MOD09CMA.A2011137.006.2015218233149.hdf"
2011-07-05,70000,"MOD09CMA.A2011186.006.2015220021815.hdf"
2011-07-15,164000,"MOD09CMA.A2011196.006.2015220042713.hdf"
2011-04-14,285000,"MOD09CMA.A2011104.006.2015218101838.hdf"
2011-06-12,64000,"MOD09CMA.A2011163.006.2015219032759.hdf"
2011-04-13,82000,"MOD09CMA.A2011103.006.2015218052123.hdf"
2011-04-28,419000,"MOD09CMA.A2011118.006.2015218070917.hdf"
2011-05-25,NA,"MOD09CMA.A2011145.006.2015219123327.hdf"
2011-07-13,226000,"MOD09CMA.A2011194.006.2015220024804.hdf"
2011-05-05,336000,"MOD09CMA.A2011125.006.2015218071014.hdf"
2011-07-23,70000,"MOD09CMA.A2011204.006.2015220062529.hdf"
2011-04-22,NA,"MOD09CMA.A2011112.006.2015218092523.hdf"
2011-06-20,133000,"MOD09CMA.A2011171.006.2015219083732.hdf"
2011-05-06,NA,"MOD09CMA.A2011126.006.2015218082630.hdf"
2011-06-02,196000,"MOD09CMA.A2011153.006.2015219123648.hdf"
2011-04-21,183000,"MOD09CMA.A2011111.006.2015218050605.hdf"
2011-07-21,84000,"MOD09CMA.A2011202.006.2015220032716.hdf"
2011-05-13,NA,"MOD09CMA.A2011133.006.2015218102935.hdf"
2011-07-31,95000,"MOD09CMA.A2011212.006.2015220111252.hdf"
2011-06-28,NA,"MOD09CMA.A2011179.006.2015220012349.hdf"
2011-04-30,56000,"MOD09CMA.A2011120.006.2015218114815.hdf"
2011-06-10,168000,"MOD09CMA.A2011161.006.2015219164624.hdf"
2011-04-29,56000,"MOD09CMA.A2011119.006.2015218094951.hdf"
2011-05-14,NA,"MOD09CMA.A2011134.006.2015218102831.hdf"
2011-07-29,149000,"MOD09CMA.A2011210.006.2015220070212.hdf"
2011-05-21,212000,"MOD09CMA.A2011141.006.2015219060344.hdf"
2011-08-08,52000,"MOD09CMA.A2011220.006.2015221034729.hdf"
2011-07-06,186000,"MOD09CMA.A2011187.006.2015220012641.hdf"
2011-05-08,141000,"MOD09CMA.A2011128.006.2015218134247.hdf"
2011-06-18,NA,"MOD09CMA.A2011169.006.2015219120035.hdf"
2011-05-22,1e+05,"MOD09CMA.A2011142.006.2015219080806.hdf"
2011-05-07,71000,"MOD09CMA.A2011127.006.2015218092732.hdf"
2011-08-06,79000,"MOD09CMA.A2011218.006.2015221032904.hdf"
2011-08-16,69000,"MOD09CMA.A2011228.006.2015221072935.hdf"
2011-05-29,75000,"MOD09CMA.A2011149.006.2015219085153.hdf"
2011-07-14,NA,"MOD09CMA.A2011195.006.2015220021929.hdf"
2011-05-16,NA,"MOD09CMA.A2011136.006.2015218213348.hdf"
2011-06-26,123000,"MOD09CMA.A2011177.006.2015220003315.hdf"
2011-05-30,464000,"MOD09CMA.A2011150.006.2015219124744.hdf"
2011-05-15,NA,"MOD09CMA.A2011135.006.2015218114307.hdf"
2011-08-14,52000,"MOD09CMA.A2011226.006.2015221063757.hdf"
2011-06-06,NA,"MOD09CMA.A2011157.006.2015219101640.hdf"
2011-08-24,73000,"MOD09CMA.A2011236.006.2015221064312.hdf"
2011-07-22,122000,"MOD09CMA.A2011203.006.2015220041540.hdf"
2011-05-24,142000,"MOD09CMA.A2011144.006.2015219123118.hdf"
2011-07-04,74000,"MOD09CMA.A2011185.006.2015220102501.hdf"
2011-06-07,NA,"MOD09CMA.A2011158.006.2015219100704.hdf"
2011-05-23,358000,"MOD09CMA.A2011143.006.2015219111146.hdf"
2011-08-22,62000,"MOD09CMA.A2011234.006.2015221065400.hdf"
2011-06-14,NA,"MOD09CMA.A2011165.006.2015219073436.hdf"
2011-09-01,45000,"MOD09CMA.A2011244.006.2015221075839.hdf"
2011-06-15,98000,"MOD09CMA.A2011166.006.2015219133512.hdf"
2011-06-01,NA,"MOD09CMA.A2011152.006.2015219123713.hdf"
2011-07-30,NA,"MOD09CMA.A2011211.006.2015220111239.hdf"
2011-07-12,88000,"MOD09CMA.A2011193.006.2015220075338.hdf"
2011-05-31,NA,"MOD09CMA.A2011151.006.2015219124901.hdf"
2011-06-22,182000,"MOD09CMA.A2011173.006.2015219100653.hdf"
2011-08-30,38000,"MOD09CMA.A2011242.006.2015221093614.hdf"
2011-06-23,NA,"MOD09CMA.A2011174.006.2015219143524.hdf"
2011-09-09,NA,"MOD09CMA.A2011252.006.2015221142605.hdf"
2011-06-09,74000,"MOD09CMA.A2011160.006.2015219164639.hdf"
2011-08-07,101000,"MOD09CMA.A2011219.006.2015221034906.hdf"
2011-07-20,59000,"MOD09CMA.A2011201.006.2015220125712.hdf"
2011-06-08,134000,"MOD09CMA.A2011159.006.2015219125817.hdf"
2011-06-30,58000,"MOD09CMA.A2011181.006.2015220042829.hdf"
2011-09-07,76000,"MOD09CMA.A2011250.006.2015221060320.hdf"
2011-07-01,140000,"MOD09CMA.A2011182.006.2015220053754.hdf"
2011-09-17,70000,"MOD09CMA.A2011260.006.2015222020254.hdf"
2011-06-17,85000,"MOD09CMA.A2011168.006.2015219140030.hdf"
2011-07-28,125000,"MOD09CMA.A2011209.006.2015220111100.hdf"
2011-08-15,57000,"MOD09CMA.A2011227.006.2015221061914.hdf"
2011-07-08,150000,"MOD09CMA.A2011189.006.2015220054821.hdf"
2011-06-16,NA,"MOD09CMA.A2011167.006.2015219140139.hdf"
2011-07-09,57000,"MOD09CMA.A2011190.006.2015220054906.hdf"
2011-09-15,62000,"MOD09CMA.A2011258.006.2015222010301.hdf"
2011-06-25,85000,"MOD09CMA.A2011176.006.2015219221148.hdf"
2011-08-05,63000,"MOD09CMA.A2011217.006.2015221022440.hdf"
2011-09-25,NA,"MOD09CMA.A2011268.006.2015222062239.hdf"
2011-06-24,127000,"MOD09CMA.A2011175.006.2015219161607.hdf"
2011-08-23,49000,"MOD09CMA.A2011235.006.2015221064128.hdf"
2011-07-16,67000,"MOD09CMA.A2011197.006.2015220045913.hdf"
2011-07-17,138000,"MOD09CMA.A2011198.006.2015220090955.hdf"
2011-09-23,51000,"MOD09CMA.A2011266.006.2015222032832.hdf"
2011-07-03,112000,"MOD09CMA.A2011184.006.2015220103038.hdf"
2011-07-02,NA,"MOD09CMA.A2011183.006.2015220094702.hdf"
2011-10-03,NA,"MOD09CMA.A2011276.006.2015222075250.hdf"
2011-08-13,83000,"MOD09CMA.A2011225.006.2015221101017.hdf"
2011-07-24,162000,"MOD09CMA.A2011205.006.2015220090630.hdf"
2011-08-31,NA,"MOD09CMA.A2011243.006.2015221094145.hdf"
2011-07-25,56000,"MOD09CMA.A2011206.006.2015220122629.hdf"
2011-10-01,NA,"MOD09CMA.A2011274.006.2015222044804.hdf"
2011-07-10,138000,"MOD09CMA.A2011191.006.2015220080206.hdf"
2011-07-11,58000,"MOD09CMA.A2011192.006.2015220075357.hdf"
2011-08-01,62000,"MOD09CMA.A2011213.006.2015220113428.hdf"
2011-09-08,50000,"MOD09CMA.A2011251.006.2015221081630.hdf"
2011-10-11,52000,"MOD09CMA.A2011284.006.2015222124739.hdf"
2011-08-21,64000,"MOD09CMA.A2011233.006.2015221131001.hdf"
2011-10-09,NA,"MOD09CMA.A2011282.006.2015222063214.hdf"
2011-08-02,143000,"MOD09CMA.A2011214.006.2015220154723.hdf"
2011-07-18,NA,"MOD09CMA.A2011199.006.2015220103311.hdf"
2011-10-19,37000,"MOD09CMA.A2011292.006.2015222113509.hdf"
2011-07-19,88000,"MOD09CMA.A2011200.006.2015220125656.hdf"
2011-09-16,NA,"MOD09CMA.A2011259.006.2015222013229.hdf"
2011-08-09,106000,"MOD09CMA.A2011221.006.2015221091306.hdf"
2011-08-29,47000,"MOD09CMA.A2011241.006.2015221144527.hdf"
2011-08-10,NA,"MOD09CMA.A2011222.006.2015221103555.hdf"
2011-10-17,22000,"MOD09CMA.A2011290.006.2015222081427.hdf"
2011-07-27,74000,"MOD09CMA.A2011208.006.2015220131857.hdf"
2011-07-26,153000,"MOD09CMA.A2011207.006.2015220131807.hdf"
2011-10-27,NA,"MOD09CMA.A2011300.006.2015223061944.hdf"
2011-08-17,NA,"MOD09CMA.A2011229.006.2015221102645.hdf"
2011-09-24,82000,"MOD09CMA.A2011267.006.2015222034941.hdf"
2011-09-06,37000,"MOD09CMA.A2011249.006.2015221151947.hdf"
2011-08-18,94000,"MOD09CMA.A2011230.006.2015221092950.hdf"
2011-10-25,44000,"MOD09CMA.A2011298.006.2015223031710.hdf"
2011-08-03,NA,"MOD09CMA.A2011215.006.2015220183105.hdf"
2011-08-04,110000,"MOD09CMA.A2011216.006.2015221002122.hdf"
2011-11-04,33000,"MOD09CMA.A2011308.006.2015223074456.hdf"
2011-10-02,NA,"MOD09CMA.A2011275.006.2015222073618.hdf"
2011-08-26,57000,"MOD09CMA.A2011238.006.2015221135822.hdf"
2011-11-02,34000,"MOD09CMA.A2011306.006.2015223033709.hdf"
2011-08-25,53000,"MOD09CMA.A2011237.006.2015221142943.hdf"
2011-09-14,66000,"MOD09CMA.A2011257.006.2015222004511.hdf"
2011-11-10,44000,"MOD09CMA.A2011314.006.2015223064038.hdf"
2011-08-11,128000,"MOD09CMA.A2011223.006.2015221111903.hdf"
2011-08-12,57000,"MOD09CMA.A2011224.006.2015221111900.hdf"
2011-11-12,62000,"MOD09CMA.A2011316.006.2015223084143.hdf"
2011-10-10,NA,"MOD09CMA.A2011283.006.2015222094045.hdf"
2011-09-03,63000,"MOD09CMA.A2011246.006.2015221144154.hdf"
2011-09-02,56000,"MOD09CMA.A2011245.006.2015221120417.hdf"
2011-09-22,26000,"MOD09CMA.A2011265.006.2015222100034.hdf"
2011-11-20,NA,"MOD09CMA.A2011324.006.2015223085648.hdf"
2011-11-18,255000,"MOD09CMA.A2011322.006.2015223054248.hdf"
2011-08-19,61000,"MOD09CMA.A2011231.006.2015221131305.hdf"
2011-10-18,NA,"MOD09CMA.A2011291.006.2015222092625.hdf"
2011-08-20,74000,"MOD09CMA.A2011232.006.2015221130915.hdf"
2011-09-11,92000,"MOD09CMA.A2011254.006.2015221151941.hdf"
2011-09-30,31000,"MOD09CMA.A2011273.006.2015222120425.hdf"
2011-09-10,292000,"MOD09CMA.A2011253.006.2015221143047.hdf"
2011-11-26,NA,"MOD09CMA.A2011330.006.2015223093407.hdf"
2011-11-28,59000,"MOD09CMA.A2011332.006.2015223120744.hdf"
2011-10-26,25000,"MOD09CMA.A2011299.006.2015223042110.hdf"
2011-08-28,55000,"MOD09CMA.A2011240.006.2015221144531.hdf"
2011-08-27,54000,"MOD09CMA.A2011239.006.2015221144017.hdf"
2011-10-08,28000,"MOD09CMA.A2011281.006.2015222135531.hdf"
2011-09-19,18000,"MOD09CMA.A2011262.006.2015222055125.hdf"
2011-12-04,77000,"MOD09CMA.A2011338.006.2015229184258.hdf"
2011-09-18,55000,"MOD09CMA.A2011261.006.2015222044802.hdf"
2011-12-06,89000,"MOD09CMA.A2011340.006.2015229195032.hdf"
2011-11-03,NA,"MOD09CMA.A2011307.006.2015223061636.hdf"
2011-09-04,58000,"MOD09CMA.A2011247.006.2015221154613.hdf"
2011-09-05,47000,"MOD09CMA.A2011248.006.2015221160126.hdf"
2011-10-16,80000,"MOD09CMA.A2011289.006.2015222153532.hdf"
2011-09-27,56000,"MOD09CMA.A2011270.006.2015222120356.hdf"
2011-12-14,64000,"MOD09CMA.A2011348.006.2015229213046.hdf"
2011-09-26,14000,"MOD09CMA.A2011269.006.2015222085402.hdf"
2011-12-12,115000,"MOD09CMA.A2011346.006.2015229192913.hdf"
2011-11-11,NA,"MOD09CMA.A2011315.006.2015223084352.hdf"
2011-09-12,NA,"MOD09CMA.A2011255.006.2015221151934.hdf"
2011-09-13,81000,"MOD09CMA.A2011256.006.2015221235655.hdf"
2011-10-24,NA,"MOD09CMA.A2011297.006.2015223031635.hdf"
2011-10-05,213000,"MOD09CMA.A2011278.006.2015222101309.hdf"
2011-12-20,57000,"MOD09CMA.A2011354.006.2015229201419.hdf"
2011-12-22,43000,"MOD09CMA.A2011356.006.2015230001845.hdf"
2011-10-04,NA,"MOD09CMA.A2011277.006.2015222085423.hdf"
2011-11-19,NA,"MOD09CMA.A2011323.006.2015223071559.hdf"
2011-09-20,46000,"MOD09CMA.A2011263.006.2015222093103.hdf"
2011-09-21,24000,"MOD09CMA.A2011264.006.2015222100254.hdf"
2011-11-01,38000,"MOD09CMA.A2011305.006.2015223143914.hdf"
2011-10-13,NA,"MOD09CMA.A2011286.006.2015222153055.hdf"
2011-12-30,NA,"MOD09CMA.A2011364.006.2015230002313.hdf"
2011-12-28,NA,"MOD09CMA.A2011362.006.2015229203341.hdf"
2011-10-12,17000,"MOD09CMA.A2011285.006.2015222133649.hdf"
2011-11-27,NA,"MOD09CMA.A2011331.006.2015223110628.hdf"
2011-09-28,19000,"MOD09CMA.A2011271.006.2015222130425.hdf"
2011-09-29,41000,"MOD09CMA.A2011272.006.2015222120344.hdf"
2011-11-09,NA,"MOD09CMA.A2011313.006.2015223151723.hdf"
2011-10-21,19000,"MOD09CMA.A2011294.006.2015222132714.hdf"
2012-01-07,72000,"MOD09CMA.A2012007.006.2015230035302.hdf"
2012-01-05,55000,"MOD09CMA.A2012005.006.2015230031259.hdf"
2011-10-20,NA,"MOD09CMA.A2011293.006.2015222113446.hdf"
2011-12-05,55000,"MOD09CMA.A2011339.006.2015229191440.hdf"
2012-01-15,59000,"MOD09CMA.A2012015.006.2015231002425.hdf"
2011-10-06,69000,"MOD09CMA.A2011279.006.2015222113759.hdf"
2011-11-17,90000,"MOD09CMA.A2011321.006.2015223151953.hdf"
2011-10-07,22000,"MOD09CMA.A2011280.006.2015222133308.hdf"
2011-10-29,NA,"MOD09CMA.A2011302.006.2015223125223.hdf"
2012-01-13,54000,"MOD09CMA.A2012013.006.2015231000312.hdf"
2011-12-13,102000,"MOD09CMA.A2011347.006.2015229203127.hdf"
2011-10-28,NA,"MOD09CMA.A2011301.006.2015223083155.hdf"
2011-11-25,NA,"MOD09CMA.A2011329.006.2015223153306.hdf"
2012-01-23,312000,"MOD09CMA.A2012023.006.2015237081253.hdf"
2011-10-14,17000,"MOD09CMA.A2011287.006.2015222153059.hdf"
2011-10-15,NA,"MOD09CMA.A2011288.006.2015222153428.hdf"
2011-11-06,NA,"MOD09CMA.A2011310.006.2015223130320.hdf"
2011-12-21,NA,"MOD09CMA.A2011355.006.2015229223556.hdf"
2012-01-21,45000,"MOD09CMA.A2012021.006.2015237090635.hdf"
2011-11-05,NA,"MOD09CMA.A2011309.006.2015223102131.hdf"
2012-01-31,57000,"MOD09CMA.A2012031.006.2015237091603.hdf"
2011-10-23,NA,"MOD09CMA.A2011296.006.2015223004753.hdf"
2011-12-03,38000,"MOD09CMA.A2011337.006.2015229125519.hdf"
2011-10-22,NA,"MOD09CMA.A2011295.006.2015222142637.hdf"
2011-11-14,66000,"MOD09CMA.A2011318.006.2015223143729.hdf"
2011-12-29,NA,"MOD09CMA.A2011363.006.2015229234028.hdf"
2012-01-29,69000,"MOD09CMA.A2012029.006.2015237053437.hdf"
2011-11-13,NA,"MOD09CMA.A2011317.006.2015223124547.hdf"
2012-02-08,24000,"MOD09CMA.A2012039.006.2015237092639.hdf"
2011-12-11,113000,"MOD09CMA.A2011345.006.2015230004301.hdf"
2012-01-06,NA,"MOD09CMA.A2012006.006.2015230035406.hdf"
2011-10-31,34000,"MOD09CMA.A2011304.006.2015223144251.hdf"
2011-11-22,190000,"MOD09CMA.A2011326.006.2015223144115.hdf"
2011-10-30,26000,"MOD09CMA.A2011303.006.2015223133820.hdf"
2012-02-06,NA,"MOD09CMA.A2012037.006.2015237081303.hdf"
2011-11-21,125000,"MOD09CMA.A2011325.006.2015223110159.hdf"
2012-02-16,57000,"MOD09CMA.A2012047.006.2015237114013.hdf"
2011-12-19,37000,"MOD09CMA.A2011353.006.2015230030323.hdf"
2012-01-14,26000,"MOD09CMA.A2012014.006.2015231002301.hdf"
2011-11-07,51000,"MOD09CMA.A2011311.006.2015223140832.hdf"
2011-11-30,52000,"MOD09CMA.A2011334.006.2015229125054.hdf"
2011-11-08,42000,"MOD09CMA.A2011312.006.2015223152012.hdf"
2012-02-14,35000,"MOD09CMA.A2012045.006.2015237080437.hdf"
2011-11-29,NA,"MOD09CMA.A2011333.006.2015223144214.hdf"
2011-12-27,69000,"MOD09CMA.A2011361.006.2015230025514.hdf"
2012-02-24,31000,"MOD09CMA.A2012055.006.2015238114457.hdf"
2012-01-22,NA,"MOD09CMA.A2012022.006.2015237081112.hdf"
2011-12-08,66000,"MOD09CMA.A2011342.006.2015229215306.hdf"
2011-11-15,NA,"MOD09CMA.A2011319.006.2015223155336.hdf"
2011-11-16,59000,"MOD09CMA.A2011320.006.2015223162619.hdf"
2012-02-22,99000,"MOD09CMA.A2012053.006.2015238070927.hdf"
2011-12-07,66000,"MOD09CMA.A2011341.006.2015229203501.hdf"
2012-01-04,39000,"MOD09CMA.A2012004.006.2015230025223.hdf"
2012-01-30,134000,"MOD09CMA.A2012030.006.2015237081024.hdf"
2012-03-03,50000,"MOD09CMA.A2012063.006.2015238164509.hdf"
2011-12-16,NA,"MOD09CMA.A2011350.006.2015230002848.hdf"
2011-11-24,NA,"MOD09CMA.A2011328.006.2015223154900.hdf"
2011-11-23,NA,"MOD09CMA.A2011327.006.2015223143924.hdf"
